subject,rt_1,key1,Action1,rt_2,key2,Action2,Re,common,S2,score,practice,reverse_mapping_1,reverse_mapping_2,rews1a1,rews1a2,rews2a1,rews2a2,round,time_elapsed,key1_formula,key2_formula
A3OY7HSTD2RR10,850,1,2,2009,1,2,0,1,3,-2,0,1,1,-3,-3,0,0,3,559080,1,1
A3OY7HSTD2RR10,881,2,2,1561,2,2,-1,1,3,-3,0,0,0,-3,-3,-1,-1,4,567023,2,2
A3OY7HSTD2RR10,480,2,2,1371,2,1,-2,1,3,-5,0,0,1,-2,-1,-2,-2,5,574380,2,2
A3OY7HSTD2RR10,1246,2,1,1875,1,1,-1,1,2,-6,0,1,0,-1,1,0,-2,6,583009,2,1
A3OY7HSTD2RR10,456,1,2,1700,2,2,1,0,2,-5,0,1,0,-1,1,3,-3,7,590673,1,2
A3OY7HSTD2RR10,1670,2,2,963,1,2,-3,0,2,-8,0,0,1,-1,-3,4,-4,8,598822,2,1
A3OY7HSTD2RR10,506,2,1,2443,2,2,-3,0,3,-11,0,1,0,1,-4,2,-3,9,607273,2,2
A3OY7HSTD2RR10,959,2,2,1746,1,2,-3,1,3,-14,0,0,1,-1,-1,-2,-3,10,615481,2,1
A3OY7HSTD2RR10,1525,2,2,1340,1,2,-2,0,2,-16,0,0,1,-1,-2,-2,-4,11,623849,2,1
A3OY7HSTD2RR10,551,1,2,2084,2,1,-4,1,3,-20,0,1,1,-2,0,-4,-3,12,631986,1,2
A3OY7HSTD2RR10,625,1,2,2142,2,1,-1,1,3,-21,0,1,1,-3,2,-1,-1,13,640256,1,2
A3OY7HSTD2RR10,768,1,2,1796,2,2,-3,1,3,-24,0,1,0,-4,1,0,-3,14,648321,1,2
A3OY7HSTD2RR10,550,1,1,1811,1,1,-2,1,2,-26,0,0,0,-2,2,-1,-4,15,656184,1,1
A3OY7HSTD2RR10,631,1,2,756,2,2,-3,1,3,-29,0,1,0,-2,-1,-3,-3,16,663073,1,2
A3OY7HSTD2RR10,620,2,2,2060,2,1,-2,1,3,-31,0,0,1,-2,-1,-2,-4,17,671266,2,2
A3OY7HSTD2RR10,510,1,2,931,1,2,-3,1,3,-34,0,1,1,-1,-1,0,-3,18,678210,1,1
A3OY7HSTD2RR10,567,1,1,1732,2,2,-3,1,2,-37,0,0,0,2,-3,3,-2,19,686012,1,2
A3OY7HSTD2RR10,444,1,1,476,1,1,-3,1,2,-40,0,0,0,-3,-2,2,-1,20,692441,1,1
A3OY7HSTD2RR10,434,2,2,1563,2,2,-2,0,2,-42,0,0,0,0,-2,4,-3,21,699945,2,2
A3OY7HSTD2RR10,223,1,2,2176,2,2,-2,1,3,-44,0,1,0,-1,-3,3,-2,22,707858,1,2
A3OY7HSTD2RR10,626,2,2,748,1,1,4,1,3,-40,0,0,0,-3,-4,4,-2,23,714747,2,1
A3OY7HSTD2RR10,365,2,2,411,1,1,2,1,3,-38,0,0,0,-2,-4,2,-3,24,721026,2,1
A3OY7HSTD2RR10,519,1,2,1772,1,1,-3,0,2,-41,0,1,0,-3,-4,3,-4,25,728820,1,1
A3OY7HSTD2RR10,428,1,2,1395,2,1,4,1,3,-37,0,1,1,-1,-4,4,-2,26,736147,1,2
A3OY7HSTD2RR10,444,2,2,667,1,1,4,1,3,-33,0,0,0,0,-3,4,0,27,742761,2,1
A3OY7HSTD2RR10,726,1,2,2993,2,1,2,0,2,-31,0,1,1,2,0,0,3,28,751999,1,2
A3OY7HSTD2RR10,594,2,2,899,2,1,2,0,2,-29,0,0,1,2,-3,0,2,29,758993,2,2
A3OY7HSTD2RR10,518,2,2,962,2,1,0,1,3,-29,0,0,1,2,-2,0,3,30,765975,2,2
A3OY7HSTD2RR10,449,2,2,1052,1,2,3,1,3,-26,0,0,1,1,-2,-1,3,31,772977,2,1
A3OY7HSTD2RR10,804,1,1,1088,2,2,2,0,3,-24,0,0,0,-3,-3,-2,2,32,780370,1,2
A3OY7HSTD2RR10,646,2,2,841,2,2,3,1,3,-21,0,0,0,-3,-3,0,3,33,787358,2,2
A3OY7HSTD2RR10,465,2,1,1228,2,2,-4,1,2,-25,0,1,0,-1,-4,-1,4,34,794554,2,2
A3OY7HSTD2RR10,444,2,2,916,2,1,-2,0,2,-27,0,0,1,-2,-2,-1,0,35,801420,2,2
A3OY7HSTD2RR10,565,2,2,1235,1,2,-1,1,3,-28,0,0,1,0,-3,2,-1,36,808734,2,1
A3OY7HSTD2RR10,576,2,1,1925,2,1,0,1,2,-28,0,1,1,0,-4,3,-1,37,816745,2,2
A3OY7HSTD2RR10,576,2,1,1276,1,2,-3,0,3,-31,0,1,1,-1,-4,2,-3,38,824106,2,1
A3OY7HSTD2RR10,320,1,2,664,1,2,-2,0,2,-33,0,1,1,0,-2,0,1,39,830593,1,1
A3OY7HSTD2RR10,622,2,2,939,2,1,4,1,3,-29,0,0,1,-1,-3,4,1,40,837665,2,2
A3OY7HSTD2RR10,665,1,1,1644,1,1,4,0,3,-25,0,0,0,-1,-1,4,3,41,845482,1,1
A3OY7HSTD2RR10,465,2,2,1452,2,1,2,1,3,-23,0,0,1,-2,-3,2,3,42,852906,2,2
A3OY7HSTD2RR10,581,2,1,916,1,1,0,0,3,-23,0,1,0,-1,-1,0,4,43,859906,2,1
A3OY7HSTD2RR10,439,1,1,564,2,2,0,1,2,-23,0,0,0,0,0,1,2,44,866411,1,2
A3OY7HSTD2RR10,534,1,1,739,2,2,3,0,3,-20,0,0,0,-3,2,2,3,45,873186,1,2
A3OY7HSTD2RR10,527,2,1,524,1,1,-3,1,2,-23,0,1,0,-3,4,1,3,46,879738,2,1
A3OY7HSTD2RR10,270,2,1,1410,1,2,-1,0,3,-24,0,1,1,-2,2,0,-1,47,886933,2,1
A3OY7HSTD2RR10,275,2,2,864,1,2,1,1,3,-23,0,0,1,0,4,1,1,48,893574,2,1
A3OY7HSTD2RR10,475,1,2,619,1,2,1,1,3,-22,0,1,1,0,2,2,1,49,900177,1,1
A3OY7HSTD2RR10,433,1,1,860,1,2,2,1,2,-20,0,0,1,-1,2,4,0,50,906970,1,1
A3OY7HSTD2RR10,583,1,2,715,1,2,1,1,3,-19,0,1,1,4,4,5,1,51,913777,1,1
A3OY7HSTD2RR10,590,1,2,956,1,1,4,1,3,-15,0,1,0,2,5,4,2,52,920834,1,1
A3OY7HSTD2RR10,352,1,1,859,2,1,0,0,3,-15,0,0,1,3,5,0,3,53,927546,1,2
A3OY7HSTD2RR10,376,2,2,1028,2,2,5,0,2,-10,0,0,0,3,5,-2,1,54,934450,2,2
A3OY7HSTD2RR10,398,2,1,651,1,2,4,1,2,-6,0,1,1,0,4,-2,3,55,941010,2,1
A3OY7HSTD2RR10,376,1,1,612,2,2,4,1,2,-2,0,0,0,-1,4,0,2,56,947499,1,2
A3OY7HSTD2RR10,383,1,1,915,1,2,4,1,2,2,0,0,1,1,4,1,4,57,954296,1,1
A3OY7HSTD2RR10,427,1,1,507,1,2,2,1,2,4,0,0,1,1,2,1,3,58,960744,1,1
A3OY7HSTD2RR10,378,1,1,1412,1,2,1,0,3,5,0,0,1,1,3,1,1,59,968041,1,1
A3OY7HSTD2RR10,671,2,2,845,1,1,0,1,3,5,0,0,0,2,2,0,3,60,975067,2,1
A3OY7HSTD2RR10,397,2,2,508,1,1,2,1,3,7,0,0,0,-2,0,2,5,61,981481,2,1
A3OY7HSTD2RR10,881,2,2,753,2,1,4,1,3,11,0,0,1,0,2,4,4,62,988624,2,2
A3OY7HSTD2RR10,600,2,2,1109,1,1,4,1,3,15,0,0,0,1,3,4,-1,63,995833,2,1
A3OY7HSTD2RR10,415,1,2,572,2,1,3,1,3,18,0,1,1,2,5,3,0,64,1002321,1,2
A3OY7HSTD2RR10,630,2,2,787,2,1,3,1,3,21,0,0,1,3,4,3,-4,65,1009242,2,2
A3OY7HSTD2RR10,718,1,2,1732,2,2,2,0,2,23,0,1,0,2,2,4,-3,66,1017201,1,2
A3OY7HSTD2RR10,494,1,2,814,1,1,2,1,3,25,0,1,0,5,2,2,-3,67,1024025,1,1
A3OY7HSTD2RR10,618,2,2,537,1,1,3,1,3,28,0,0,0,4,4,3,3,68,1030688,2,1
A3OY7HSTD2RR10,758,1,2,596,2,1,2,1,3,30,0,1,1,1,5,2,5,69,1037553,1,2
A3OY7HSTD2RR10,528,1,2,660,2,1,2,1,3,32,0,1,1,-1,2,2,2,70,1044241,1,2
A3OY7HSTD2RR10,611,1,1,497,1,2,3,1,2,35,0,0,1,1,3,1,4,71,1050871,1,1
A3OY7HSTD2RR10,312,1,1,563,2,2,2,1,2,37,0,0,0,3,2,2,3,72,1057247,1,2
A3OY7HSTD2RR10,369,1,2,868,2,1,3,1,3,40,0,1,1,4,3,3,5,73,1063985,1,2
A3OY7HSTD2RR10,455,2,2,620,2,1,5,1,3,45,0,0,1,4,-2,5,5,74,1070571,2,2
A3OY7HSTD2RR10,401,1,2,740,1,1,3,1,3,48,0,1,0,2,-4,3,5,75,1077222,1,1
A3OY7HSTD2RR10,436,1,2,634,2,1,4,1,3,52,0,1,1,3,-2,4,3,76,1083811,1,2
A3OY7HSTD2RR10,908,2,2,988,2,2,-1,0,2,51,0,0,0,4,-1,4,5,77,1091218,2,2
A3OY7HSTD2RR10,2055,1,2,2562,2,1,5,1,3,56,0,1,1,3,-1,5,-1,78,1101339,1,2
A3OY7HSTD2RR10,566,1,2,1355,2,1,4,1,3,60,0,1,1,5,0,4,4,79,1108762,1,2
A3OY7HSTD2RR10,641,1,1,620,1,1,4,1,2,64,0,0,0,4,-1,3,5,80,1115534,1,1
A3OY7HSTD2RR10,546,2,2,534,1,1,5,1,3,69,0,0,0,3,-2,5,4,81,1122117,2,1
A3OY7HSTD2RR10,525,1,1,659,2,1,2,1,2,71,0,0,1,2,-3,4,3,82,1128802,1,2
A3OY7HSTD2RR10,570,1,2,1532,2,1,4,1,3,75,0,1,1,1,-3,4,-1,83,1136410,1,2
A3OY7HSTD2RR10,846,1,2,675,1,1,5,1,3,80,0,1,0,0,-2,5,-2,84,1143433,1,1
A3OY7HSTD2RR10,886,2,2,1202,2,1,5,1,3,85,0,0,1,0,0,5,-2,85,1151026,2,2
A3OY7HSTD2RR10,456,1,2,548,1,1,4,1,3,89,0,1,0,2,2,4,0,86,1157540,1,1
A3OY7HSTD2RR10,537,1,2,1691,1,1,0,0,2,89,0,1,0,0,1,2,0,87,1165282,1,1
A3OY7HSTD2RR10,1709,1,2,563,1,1,2,1,3,91,0,1,0,-4,-1,2,0,88,1173059,1,1
A3OY7HSTD2RR10,2910,1,1,1193,1,2,-1,1,2,90,0,0,1,-2,-1,0,0,89,1182667,1,1
A3OY7HSTD2RR10,1181,1,2,1271,2,1,-1,1,3,89,0,1,1,-3,-1,-1,2,90,1190629,1,2
A3OY7HSTD2RR10,403,2,1,1516,2,1,0,1,2,89,0,1,1,0,-2,1,3,91,1198051,2,2
A3OY7HSTD2RR10,877,2,1,548,2,1,2,1,2,91,0,1,1,2,1,4,3,92,1204978,2,2
A3OY7HSTD2RR10,2068,2,2,1959,1,2,4,1,3,95,0,0,1,2,1,4,4,93,1214513,2,1
A3OY7HSTD2RR10,605,2,2,1844,1,2,2,1,3,97,0,0,1,1,3,1,2,94,1222473,2,1
A3OY7HSTD2RR10,663,1,1,1413,1,1,3,1,2,100,0,0,0,3,3,0,3,95,1230066,1,1
A3OY7HSTD2RR10,383,1,1,1284,2,1,4,1,2,104,0,0,1,4,4,-4,5,96,1237248,1,2
A3OY7HSTD2RR10,1105,2,1,1084,1,2,4,0,3,108,0,1,1,3,5,-1,4,97,1244937,2,1
A3OY7HSTD2RR10,919,1,2,1867,2,1,0,0,2,108,0,1,1,0,4,1,4,98,1253233,1,2
A3OY7HSTD2RR10,534,1,2,814,2,2,4,1,3,112,0,1,0,0,5,1,4,99,1260099,1,2
A3OY7HSTD2RR10,678,2,2,636,1,2,4,1,3,116,0,0,1,1,4,-2,4,100,1266925,2,1
A3OY7HSTD2RR10,426,1,2,2611,1,2,5,0,2,121,0,1,1,0,5,3,4,101,1275466,1,1
A3OY7HSTD2RR10,405,1,1,428,1,2,2,1,2,123,0,0,1,0,2,4,4,102,1281810,1,1
A3OY7HSTD2RR10,1593,2,1,724,1,2,2,1,2,125,0,1,1,3,2,2,5,103,1289641,2,1
A3OY7HSTD2RR10,1202,2,2,700,1,2,5,1,3,130,0,0,1,4,-2,1,5,104,1297054,2,1
A3OY7HSTD2RR10,2467,2,2,1092,2,2,-2,0,2,128,0,0,0,5,-2,3,4,105,1306113,2,2
A3OY7HSTD2RR10,438,2,1,2043,2,1,3,1,2,131,0,1,1,3,-1,1,4,106,1314123,2,2
A3OY7HSTD2RR10,638,2,2,1259,1,2,0,1,3,131,0,0,1,1,-2,2,0,107,1321535,2,1
A3OY7HSTD2RR10,569,1,2,1129,1,1,-2,1,3,129,0,1,0,2,-3,-2,-1,108,1328737,1,1
A3OY7HSTD2RR10,258,1,1,923,1,1,4,1,2,133,0,0,0,4,-1,-4,0,109,1335436,1,1
A3OY7HSTD2RR10,922,1,1,547,1,1,4,1,2,137,0,0,0,4,-2,-3,-3,110,1342412,1,1
A3OY7HSTD2RR10,594,1,2,990,2,2,-4,1,3,133,0,1,0,5,0,-1,-4,111,1349518,1,2
A3OY7HSTD2RR10,336,2,1,927,1,1,5,1,2,138,0,1,0,5,1,0,-4,112,1356291,2,1
A3OY7HSTD2RR10,1854,1,1,1412,2,1,1,0,3,139,0,0,1,4,4,1,-2,113,1365057,1,2
A3OY7HSTD2RR10,1670,1,2,1139,1,1,3,1,3,142,0,1,0,4,4,3,-1,114,1373378,1,1
A3OY7HSTD2RR10,530,1,1,439,1,1,5,1,2,147,0,0,0,5,4,3,-3,115,1379865,1,1
A3OY7HSTD2RR10,526,1,1,485,1,1,4,1,2,151,0,0,0,4,3,5,-2,116,1386377,1,1
A3OY7HSTD2RR10,1083,2,1,987,2,1,1,1,2,152,0,1,1,1,3,4,-2,117,1393953,2,2
A3OY7HSTD2RR10,1088,2,2,925,1,1,1,0,2,153,0,0,0,1,3,4,0,118,1401466,2,1
A3OY7HSTD2RR10,2071,2,2,699,1,1,4,0,2,157,0,0,0,4,2,0,2,119,1409736,2,1
A3OY7HSTD2RR10,807,2,1,803,1,1,-1,0,3,156,0,1,0,4,-1,-1,3,120,1416856,2,1
A3OY7HSTD2RR10,460,1,2,885,2,2,3,1,3,159,0,1,0,5,-4,2,3,121,1423706,1,2
A3OY7HSTD2RR10,734,1,2,2443,1,2,4,1,3,163,0,1,1,3,-1,-3,4,122,1432401,1,1
A3OY7HSTD2RR10,567,1,1,1267,1,1,2,1,2,165,0,0,0,2,-3,-2,3,123,1439739,1,1
A3OY7HSTD2RR10,519,1,2,780,2,2,2,1,3,167,0,1,0,4,0,-1,2,124,1446555,1,2
A3ACR8IG31Q7K6,1060,1,2,1863,2,2,4,0,2,4,1,1,0,4,4,3,1,0,132641,1,2
A3ACR8IG31Q7K6,535,1,2,571,2,1,3,1,3,7,1,1,1,5,4,3,1,1,139325,1,2
A3ACR8IG31Q7K6,533,1,2,730,2,2,1,0,2,8,1,1,0,4,1,3,-3,2,146124,1,2
A3ACR8IG31Q7K6,566,1,2,761,2,1,4,1,3,12,1,1,1,5,1,4,-2,3,152971,1,2
A3ACR8IG31Q7K6,341,1,1,895,1,2,-2,1,2,10,1,0,1,5,-2,4,-3,4,159753,1,1
A3ACR8IG31Q7K6,534,2,2,584,1,2,-2,0,2,8,1,0,1,4,-2,4,-4,5,166404,2,1
A3ACR8IG31Q7K6,459,2,2,709,2,1,3,1,3,11,1,0,1,3,-1,3,-3,6,173117,2,2
A3ACR8IG31Q7K6,656,1,2,1056,1,1,1,1,3,12,1,1,0,4,-2,1,-3,7,180368,1,1
A3ACR8IG31Q7K6,543,1,2,1025,2,1,4,0,2,16,1,1,1,4,-4,-2,0,8,187489,1,2
A3ACR8IG31Q7K6,555,2,2,1118,1,1,1,1,3,17,1,0,0,4,0,1,3,9,194715,2,1
A3ACR8IG31Q7K6,487,2,2,1125,2,2,5,1,3,22,1,0,0,3,-3,-1,5,10,201882,2,2
A3ACR8IG31Q7K6,449,2,2,538,2,2,3,1,3,25,1,0,0,3,-4,-4,3,11,208400,2,2
A3ACR8IG31Q7K6,612,1,2,927,1,1,2,0,2,27,1,1,0,2,0,-3,1,12,215481,1,1
A3ACR8IG31Q7K6,483,1,2,946,1,2,3,1,3,30,1,1,1,1,1,-1,3,13,222469,1,1
A3ACR8IG31Q7K6,516,1,2,1026,2,1,1,0,2,31,1,1,1,1,4,-1,2,14,229550,1,2
A3ACR8IG31Q7K6,402,1,2,843,1,2,-1,1,3,30,1,1,1,0,4,3,-1,15,236349,1,1
A3ACR8IG31Q7K6,656,2,2,1288,1,1,2,1,3,32,1,0,0,3,-1,2,1,16,243857,2,1
A3ACR8IG31Q7K6,1275,2,1,796,1,2,2,0,3,34,1,1,1,4,1,1,2,17,251480,2,1
A3ACR8IG31Q7K6,652,1,1,837,1,1,1,1,2,35,1,0,0,1,-4,5,3,18,258514,1,1
A3ACR8IG31Q7K6,661,1,1,1284,2,2,-2,1,2,33,1,0,0,-3,-2,4,4,19,265977,1,2
A3ACR8IG31Q7K6,433,1,2,826,2,1,0,0,2,33,1,1,1,0,-1,2,1,20,272792,1,2
A3ACR8IG31Q7K6,674,1,2,2289,2,2,4,1,3,37,1,1,0,1,0,2,4,21,281311,1,2
A3ACR8IG31Q7K6,621,1,2,517,1,2,3,1,3,40,1,1,1,2,0,1,3,22,288006,1,1
A3ACR8IG31Q7K6,1017,2,2,985,1,2,0,1,3,40,1,0,1,0,-1,3,0,23,295541,2,1
A3ACR8IG31Q7K6,491,1,2,1506,1,1,2,1,3,42,1,1,0,2,-1,2,-1,24,303090,1,1
A3ACR8IG31Q7K6,1111,2,1,1506,2,2,-4,0,3,-4,0,1,0,4,-2,2,-4,0,325737,2,2
A3ACR8IG31Q7K6,1212,2,2,1063,1,2,-3,0,2,-7,0,0,1,4,-3,3,-2,1,333546,2,1
A3ACR8IG31Q7K6,448,1,2,1148,2,1,2,1,3,-5,0,1,1,4,-2,2,-1,2,340675,1,2
A3ACR8IG31Q7K6,429,1,2,913,1,1,1,0,2,-4,0,1,0,1,-3,-1,-1,3,347559,1,1
A3ACR8IG31Q7K6,594,1,1,1023,1,1,1,1,2,-3,0,0,0,1,0,-3,-3,4,354722,1,1
A3ACR8IG31Q7K6,509,2,1,600,2,1,-3,0,3,-6,0,1,1,1,-1,-3,-2,5,361386,2,2
A3ACR8IG31Q7K6,1043,1,2,606,1,1,2,0,2,-4,0,1,0,2,1,-3,0,6,368581,1,1
A3ACR8IG31Q7K6,460,1,2,707,1,1,0,1,3,-4,0,1,0,2,-1,0,1,7,375300,1,1
A3ACR8IG31Q7K6,386,1,2,557,1,1,4,0,2,0,0,1,0,4,4,-1,-1,8,381798,1,1
A3ACR8IG31Q7K6,380,1,2,473,1,1,2,0,2,2,0,1,0,2,3,0,1,9,388195,1,1
A3ACR8IG31Q7K6,422,1,2,737,1,1,-1,1,3,1,0,1,0,1,2,-1,3,10,394880,1,1
A3ACR8IG31Q7K6,346,1,2,791,2,1,1,0,2,2,0,1,1,1,4,0,2,11,401561,1,2
A3ACR8IG31Q7K6,713,2,1,911,2,2,2,1,2,4,0,1,0,-3,2,0,0,12,408730,2,2
A3ACR8IG31Q7K6,766,1,1,930,2,2,0,0,3,4,0,0,0,-4,0,-2,0,13,415978,1,2
A3ACR8IG31Q7K6,598,1,1,673,2,2,-1,1,2,3,0,0,0,-3,-1,-3,-1,14,422785,1,2
A3ACR8IG31Q7K6,792,2,1,1938,2,1,-3,1,2,0,0,1,1,-3,-4,-3,-1,15,431060,2,2
A3ACR8IG31Q7K6,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-2,-4,-3,-2,16,440091,-1,-1
A3ACR8IG31Q7K6,796,2,1,1757,1,2,-2,1,2,-2,0,1,1,-2,-2,-3,-3,17,448196,2,1
A3ACR8IG31Q7K6,1414,2,2,1200,1,1,1,1,3,-1,0,0,0,-2,0,1,-3,18,456344,2,1
A3ACR8IG31Q7K6,865,1,2,1002,1,2,-2,1,3,-3,0,1,1,-2,-3,2,-2,19,463773,1,1
A3ACR8IG31Q7K6,432,1,2,834,1,1,4,1,3,1,0,1,0,-3,-2,4,-1,20,470604,1,1
A3ACR8IG31Q7K6,513,1,2,775,1,1,-3,0,2,-2,0,1,0,-3,0,1,1,21,477440,1,1
A3ACR8IG31Q7K6,643,2,2,984,1,2,-4,0,2,-6,0,0,1,0,-4,2,0,22,484621,2,1
A3ACR8IG31Q7K6,488,1,2,1373,2,1,3,1,3,-3,0,1,1,-2,-1,3,-1,23,492053,1,2
A3ACR8IG31Q7K6,519,1,2,997,2,2,-3,0,2,-6,0,1,0,1,-3,3,-3,24,499140,1,2
A3ACR8IG31Q7K6,813,1,1,1228,1,1,2,0,3,-4,0,0,0,-1,-3,2,-4,25,506735,1,1
A3ACR8IG31Q7K6,1341,1,1,1090,2,1,-4,1,2,-8,0,0,1,-4,-2,2,0,26,514720,1,2
A3ACR8IG31Q7K6,776,1,2,1002,2,2,-1,1,3,-9,0,1,0,-3,0,3,-1,27,522034,1,2
A3ACR8IG31Q7K6,520,2,2,871,1,2,0,1,3,-9,0,0,1,-4,-1,4,0,28,529000,2,1
A3ACR8IG31Q7K6,395,1,2,679,1,1,0,1,3,-9,0,1,0,-2,2,0,0,29,535614,1,1
A3ACR8IG31Q7K6,740,2,1,928,2,2,4,1,2,-5,0,1,0,0,4,0,-1,30,542818,2,2
A3ACR8IG31Q7K6,416,2,1,1078,2,2,-2,0,3,-7,0,1,0,3,5,0,-2,31,549875,2,2
A3ACR8IG31Q7K6,600,1,1,897,1,2,3,1,2,-4,0,0,1,3,3,1,-3,32,556914,1,1
A3ACR8IG31Q7K6,606,2,1,1170,1,1,-1,0,3,-5,0,1,0,5,4,-1,-1,33,564243,2,1
A3ACR8IG31Q7K6,509,2,2,1194,1,1,2,0,2,-3,0,0,0,2,5,-1,-2,34,571490,2,1
A3ACR8IG31Q7K6,443,1,1,972,2,2,3,1,2,0,0,0,0,0,3,-2,-4,35,578452,1,2
A3ACR8IG31Q7K6,332,2,1,673,2,2,0,1,2,0,0,1,0,1,0,3,-3,36,585025,2,2
A3ACR8IG31Q7K6,501,1,1,1260,2,1,4,0,3,4,0,0,1,2,-1,4,-2,37,592336,1,2
A3ACR8IG31Q7K6,376,2,1,1130,1,2,0,1,2,4,0,1,1,-2,0,5,2,38,599402,2,1
A3ACR8IG31Q7K6,451,2,1,1255,2,1,2,0,3,6,0,1,1,-3,-4,2,3,39,606669,2,2
A3ACR8IG31Q7K6,565,1,1,809,1,2,-2,1,2,4,0,0,1,-1,-2,-1,0,40,613585,1,1
A3ACR8IG31Q7K6,665,1,2,937,2,1,0,1,3,4,0,1,1,-3,-2,0,-1,41,620720,1,2
A3ACR8IG31Q7K6,507,2,2,978,2,2,1,1,3,5,0,0,0,-4,1,1,1,42,627750,2,2
A3ACR8IG31Q7K6,370,2,2,1366,1,2,3,1,3,8,0,0,1,-2,2,-1,3,43,635052,2,1
A3ACR8IG31Q7K6,504,1,2,820,1,2,-1,0,2,7,0,1,1,0,-1,-1,0,44,641917,1,1
A3ACR8IG31Q7K6,700,2,2,905,2,1,2,1,3,9,0,0,1,-2,-3,2,-4,45,649082,2,2
A3ACR8IG31Q7K6,349,1,2,911,1,1,3,1,3,12,0,1,0,-3,-2,3,-3,46,655884,1,1
A3ACR8IG31Q7K6,453,2,2,701,1,1,4,1,3,16,0,0,0,-3,-2,4,-3,47,662616,2,1
A3ACR8IG31Q7K6,395,2,2,535,1,1,2,1,3,18,0,0,0,-2,-4,2,-3,48,669085,2,1
A3ACR8IG31Q7K6,462,2,2,586,1,1,2,1,3,20,0,0,0,-1,-3,2,0,49,675667,2,1
A3ACR8IG31Q7K6,481,2,2,1017,1,1,-4,0,2,16,0,0,0,-4,-3,2,1,50,682698,2,1
A3ACR8IG31Q7K6,511,1,2,822,1,1,-1,1,3,15,0,1,0,-1,-4,-1,3,51,689579,1,1
A3ACR8IG31Q7K6,397,1,1,583,1,1,1,0,3,16,0,0,0,2,-3,1,2,52,696110,1,1
A3ACR8IG31Q7K6,493,2,1,900,2,1,-1,1,2,15,0,1,1,-1,0,1,3,53,703061,2,2
A3ACR8IG31Q7K6,536,1,1,822,1,1,-2,0,3,13,0,0,0,-4,0,-2,5,54,709977,1,1
A3ACR8IG31Q7K6,379,2,2,692,1,1,-2,1,3,11,0,0,0,-3,-1,-2,4,55,716609,2,1
A3ACR8IG31Q7K6,776,1,2,2640,1,1,0,1,3,11,0,1,0,-3,1,0,1,56,725577,1,1
A3ACR8IG31Q7K6,460,1,2,669,2,2,3,1,3,14,0,1,0,0,2,2,3,57,732244,1,2
A3ACR8IG31Q7K6,514,2,2,889,1,2,5,1,3,19,0,0,1,2,3,2,5,58,739190,2,1
A3ACR8IG31Q7K6,470,1,2,789,1,2,-3,0,2,16,0,1,1,2,-3,3,4,59,746008,1,1
A3ACR8IG31Q7K6,492,2,2,900,2,2,4,1,3,20,0,0,0,2,0,5,4,60,752944,2,2
A3ACR8IG31Q7K6,351,2,2,1120,1,2,3,0,2,23,0,0,1,5,3,3,4,61,759977,2,1
A3ACR8IG31Q7K6,435,1,2,815,1,2,4,1,3,27,0,1,1,4,4,2,4,62,766777,1,1
A3ACR8IG31Q7K6,509,2,2,980,2,2,3,1,3,30,0,0,0,5,5,-1,3,63,773808,2,2
A3ACR8IG31Q7K6,587,1,2,1536,1,2,4,1,3,34,0,1,1,1,3,0,4,64,781505,1,1
A3ACR8IG31Q7K6,402,2,2,1208,2,2,3,0,2,37,0,0,0,4,3,0,4,65,788654,2,2
A3ACR8IG31Q7K6,429,2,2,783,1,2,3,1,3,40,0,0,1,1,4,0,3,66,795403,2,1
A3ACR8IG31Q7K6,408,2,2,457,1,1,3,1,3,43,0,0,0,4,3,3,-1,67,801822,2,1
A3ACR8IG31Q7K6,377,2,2,803,2,2,4,0,2,47,0,0,0,4,4,3,0,68,808551,2,2
A3ACR8IG31Q7K6,449,1,2,824,2,2,0,0,2,47,0,1,0,4,0,3,-1,69,815369,1,2
A3ACR8IG31Q7K6,368,2,2,716,2,2,0,1,3,47,0,0,0,5,-1,1,0,70,822017,2,2
A3ACR8IG31Q7K6,424,2,2,977,1,2,-1,1,3,46,0,0,1,-1,2,1,-1,71,828953,2,1
A3ACR8IG31Q7K6,499,2,2,1145,2,1,-1,1,3,45,0,0,1,2,1,-1,0,72,836133,2,2
A3ACR8IG31Q7K6,598,2,1,998,2,1,3,1,2,48,0,1,1,3,-1,1,3,73,843284,2,2
A3ACR8IG31Q7K6,678,2,1,587,2,1,-3,0,3,45,0,1,1,4,1,-3,0,74,850100,2,2
A3ACR8IG31Q7K6,422,2,1,1104,1,2,4,0,3,49,0,1,1,1,3,-1,4,75,857184,2,1
A3ACR8IG31Q7K6,474,1,1,1098,2,2,4,1,2,53,0,0,0,0,4,-3,1,76,864302,1,2
A3ACR8IG31Q7K6,731,2,1,1450,1,2,5,1,2,58,0,1,1,0,5,-4,-1,77,872020,2,1
A3ACR8IG31Q7K6,682,1,1,698,2,2,4,1,2,62,0,0,0,1,4,-2,-2,78,878940,1,2
A3ACR8IG31Q7K6,591,2,1,794,1,2,2,1,2,64,0,1,1,1,2,-2,-3,79,885869,2,1
A3ACR8IG31Q7K6,450,2,1,874,1,2,-3,0,3,61,0,1,1,2,2,-2,-3,80,892706,2,1
A3ACR8IG31Q7K6,423,2,2,690,2,2,2,0,2,63,0,0,0,-2,2,0,-2,81,899373,2,2
A3ACR8IG31Q7K6,534,2,2,989,1,2,-1,1,3,62,0,0,1,-1,0,-1,-1,82,906438,2,1
