Action1,S2,Action2,Re,subject,round,bestA1,bestA2
2,3,2,3,406,208,0,0
1,2,1,-1,406,209,0,0
2,2,1,-4,406,210,0,0
1,2,2,1,406,211,0,0
1,2,2,-2,406,212,0,0
1,2,2,-5,406,213,0,0
2,3,2,0,406,214,0,0
2,3,2,-2,406,215,0,0
2,3,2,-1,406,216,0,0
1,2,1,1,406,217,0,0
1,3,1,-2,406,218,0,0
2,3,2,-5,406,219,0,0
2,2,1,3,406,220,0,0
2,3,1,-4,406,221,0,0
1,2,1,0,406,222,0,0
1,2,1,3,406,223,0,0
1,2,1,3,406,224,0,0
1,2,1,1,406,225,0,0
1,3,1,-1,406,226,0,0
1,2,1,0,406,227,0,0
1,2,1,-2,406,228,0,0
2,3,1,3,406,229,0,0
1,2,1,-1,406,230,0,0
2,3,1,5,406,231,0,0
1,2,1,1,406,232,0,0
2,3,1,4,406,233,0,0
2,3,1,4,406,234,0,0
2,3,1,4,406,235,0,0
2,3,1,3,406,236,0,0
2,2,1,-4,406,237,0,0
2,2,1,-5,406,238,0,0
2,3,1,4,406,239,0,0
2,2,2,-3,406,240,0,0
2,3,1,3,406,241,0,0
1,2,1,2,406,242,0,0
1,2,1,4,406,243,0,0
2,3,1,3,406,244,0,0
1,2,1,1,406,245,0,0
2,3,1,4,406,246,0,0
2,2,1,2,406,247,0,0
2,3,1,2,406,248,0,0
1,2,1,-1,406,249,0,0
2,2,1,-1,406,250,0,0
1,2,1,-1,453,1,0,0
2,3,2,5,453,2,0,0
1,2,1,-3,453,3,0,0
1,3,2,4,453,4,0,0
1,2,2,0,453,5,0,0
2,3,2,5,453,6,0,0
1,3,2,2,453,7,0,0
2,2,2,-1,453,8,0,0
2,2,2,-1,453,9,0,0
1,3,2,4,453,10,0,0
2,3,2,5,453,11,0,0
2,2,2,-2,453,12,0,0
1,2,2,-1,453,13,0,0
1,2,2,4,453,14,0,0
2,2,2,0,453,15,0,0
2,3,1,3,453,16,0,0
2,3,2,3,453,17,0,0
2,2,2,2,453,18,0,0
2,3,2,-1,453,19,0,0
2,3,2,-2,453,20,0,0
2,3,1,3,453,21,0,0
2,2,1,4,453,22,0,0
2,3,2,2,453,23,0,0
1,3,2,4,453,24,0,0
1,2,2,2,453,25,0,0
1,3,2,0,453,26,0,0
1,3,2,-1,453,27,0,0
1,2,1,4,453,28,0,0
2,3,2,2,453,29,0,0
1,3,1,0,453,30,0,0
2,3,2,2,453,31,0,0
2,3,2,0,453,32,0,0
1,2,1,2,453,33,0,0
1,2,2,-5,453,34,0,0
1,2,2,-4,453,35,0,0
2,3,2,5,453,36,0,0
1,2,1,5,453,37,0,0
1,2,1,3,453,38,0,0
1,2,1,4,453,39,0,0
2,3,2,4,453,40,0,0
1,3,2,1,453,41,0,0
2,3,2,3,453,42,0,0
1,2,1,2,453,43,0,0
1,2,1,1,453,44,0,0
1,2,1,2,453,45,0,0
2,3,2,-1,453,46,0,0
1,3,1,3,453,47,0,0
1,2,2,-5,453,48,0,0
2,3,2,5,453,49,0,0
1,2,1,5,453,50,0,0
2,3,1,3,453,51,0,0
2,3,2,3,453,52,0,0
1,2,1,4,453,53,0,0
1,3,2,1,453,54,0,0
2,3,1,-1,453,55,0,0
2,3,2,2,453,56,0,0
1,2,1,1,453,57,0,0
2,3,2,3,453,58,0,0
1,2,1,3,453,59,0,0
1,2,1,-1,453,60,0,0
2,3,2,0,453,61,0,0
1,2,2,-1,453,62,0,0
2,3,2,-1,453,63,0,0
2,3,1,1,453,64,0,0
2,3,2,-3,453,65,0,0
2,3,2,-2,453,66,0,0
1,2,1,-3,453,67,0,0
2,2,1,-4,453,68,0,0
2,3,2,2,453,69,0,0
2,2,1,-5,453,70,0,0
1,3,1,1,453,71,0,0
2,3,1,-1,453,72,0,0
1,3,1,0,453,73,0,0
2,3,2,0,453,74,0,0
2,3,2,-2,453,75,0,0
2,3,1,-5,453,76,0,0
2,3,2,0,453,77,0,0
1,3,1,-2,453,78,0,0
1,2,1,5,453,79,0,0
2,3,2,1,453,80,0,0
1,2,1,4,453,81,0,0
1,2,1,3,453,82,0,0
1,3,2,-2,453,83,0,0
1,3,2,-4,453,84,0,0
1,3,1,1,453,85,0,0
1,2,1,0,453,86,0,0
1,2,2,-3,453,87,0,0
1,2,1,-3,453,88,0,0
1,2,1,-4,453,89,0,0
1,2,1,-3,453,90,0,0
1,2,2,0,453,91,0,0
1,2,1,-3,453,92,0,0
2,3,1,2,453,93,0,0
2,3,1,3,453,94,0,0
1,2,2,-5,453,95,0,0
1,2,1,4,453,96,0,0
1,3,2,-2,453,97,0,0
2,3,2,-2,453,98,0,0
2,3,2,0,453,99,0,0
2,2,2,-2,453,100,0,0
1,2,1,5,453,101,0,0
2,3,1,4,453,102,0,0
2,3,1,2,453,103,0,0
2,3,1,-1,453,104,0,0
2,3,1,-2,453,105,0,0
1,2,1,4,453,106,0,0
2,3,2,-1,453,107,0,0
1,2,2,-4,453,108,0,0
1,2,1,1,453,109,0,0
1,3,1,1,453,110,0,0
2,2,1,3,453,111,0,0
2,3,2,4,453,112,0,0
2,3,1,-2,453,113,0,0
1,2,2,-2,453,114,0,0
2,3,2,2,453,115,0,0
2,3,1,-2,453,116,0,0
2,2,1,-2,453,117,0,0
1,2,1,-2,453,118,0,0
1,3,1,-1,453,119,0,0
2,3,2,3,453,120,0,0
1,2,1,0,453,121,0,0
1,2,1,1,453,122,0,0
2,3,1,-2,453,123,0,0
2,3,1,-2,453,124,0,0
1,3,1,-1,453,125,0,0
2,3,2,5,453,126,0,0
2,3,2,5,453,127,0,0
2,3,2,3,453,128,0,0
1,3,1,2,453,129,0,0
2,2,2,3,453,130,0,0
2,3,2,0,453,131,0,0
1,3,1,4,453,132,0,0
2,3,2,3,453,133,0,0
2,3,2,3,453,134,0,0
2,3,1,4,453,135,0,0
2,3,2,5,453,136,0,0
2,3,2,2,453,137,0,0
2,3,2,3,453,138,0,0
2,3,2,4,453,139,0,0
2,2,1,3,453,140,0,0
2,3,1,2,453,141,0,0
2,3,2,2,453,142,0,0
1,2,2,5,453,143,0,0
1,2,1,-1,453,144,0,0
2,3,2,-1,453,145,0,0
1,2,1,-4,453,146,0,0
2,3,2,1,453,147,0,0
2,3,2,1,453,148,0,0
2,2,1,-3,453,149,0,0
2,2,2,1,453,150,0,0
1,2,1,-3,453,151,0,0
2,3,2,3,453,152,0,0
2,3,2,5,453,153,0,0
2,3,1,-5,453,154,0,0
2,3,2,2,453,155,0,0
2,3,1,-2,453,156,0,0
2,3,2,5,453,157,0,0
2,3,2,2,453,158,0,0
1,3,2,-2,453,159,0,0
2,3,2,-3,453,160,0,0
2,3,2,-4,453,161,0,0
1,2,2,0,453,162,0,0
1,2,1,-1,453,163,0,0
2,3,2,-2,453,164,0,0
2,2,2,1,453,165,0,0
2,3,2,2,453,166,0,0
2,3,1,5,453,167,0,0
2,3,2,0,453,168,0,0
1,3,1,5,453,169,0,0
2,3,2,4,453,170,0,0
2,3,1,2,453,171,0,0
1,3,1,-1,453,172,0,0
1,3,1,0,453,173,0,0
2,3,1,1,453,174,0,0
2,3,1,-1,453,175,0,0
2,2,2,3,453,176,0,0
2,3,1,-4,453,177,0,0
1,3,1,-3,453,178,0,0
1,2,1,-4,453,179,0,0
1,2,1,-1,453,180,0,0
2,3,2,-4,453,181,0,0
2,2,2,-2,453,182,0,0
1,2,2,-1,453,183,0,0
1,3,2,0,453,184,0,0
2,3,1,-3,453,185,0,0
2,3,2,3,453,186,0,0
1,2,2,-3,453,187,0,0
1,2,2,0,453,188,0,0
1,2,1,2,453,189,0,0
2,3,1,-1,453,190,0,0
1,2,2,2,453,191,0,0
2,2,2,3,453,192,0,0
1,2,1,-2,453,193,0,0
1,3,1,4,453,194,0,0
2,3,2,4,453,195,0,0
1,2,1,0,453,196,0,0
1,2,1,2,453,197,0,0
2,3,2,2,453,198,0,0
2,2,2,3,453,199,0,0
1,2,2,2,453,200,0,0
1,2,1,-3,453,201,0,0
2,2,2,3,453,202,0,0
2,3,1,3,453,203,0,0
2,3,2,4,453,204,0,0
2,3,2,2,453,205,0,0
1,2,2,4,453,206,0,0
2,3,1,2,453,207,0,0
2,3,2,2,453,208,0,0
2,2,2,4,453,209,0,0
1,2,1,-4,453,210,0,0
1,2,1,-4,453,211,0,0
2,2,2,2,453,212,0,0
1,3,2,3,453,213,0,0
2,3,2,5,453,214,0,0
2,3,2,3,453,215,0,0
1,2,2,-5,453,216,0,0
2,3,2,0,453,217,0,0
2,3,2,-4,453,218,0,0
1,2,2,-4,453,219,0,0
1,2,2,-4,453,220,0,0
2,3,2,-1,453,221,0,0
2,3,2,1,453,222,0,0
2,3,2,2,453,223,0,0
2,3,2,4,453,224,0,0
2,2,1,2,453,225,0,0
1,2,2,3,453,226,0,0
2,3,2,-1,453,227,0,0
2,3,1,-4,453,228,0,0
2,3,2,0,453,229,0,0
2,3,2,-4,453,230,0,0
2,3,1,3,453,231,0,0
2,2,2,3,453,232,0,0
2,3,1,-2,453,233,0,0
1,2,1,4,453,234,0,0
2,3,2,0,453,235,0,0
2,3,2,-2,453,236,0,0
1,2,1,2,453,237,0,0
2,3,2,-1,453,238,0,0
2,3,2,-3,453,239,0,0
1,3,2,-5,453,240,0,0
2,2,1,4,453,241,0,0
1,2,2,-3,453,242,0,0
2,3,1,5,453,243,0,0
2,3,1,2,453,244,0,0
1,2,1,-3,453,245,0,0
2,3,2,3,453,246,0,0
2,2,2,0,453,247,0,0
1,3,2,5,453,248,0,0
1,2,1,5,453,249,0,0
1,3,1,-4,453,250,0,0
1,3,2,3,459,1,0,0
2,3,2,3,459,2,0,0
1,3,2,0,459,3,0,0
1,3,2,1,459,4,0,0
2,3,2,3,459,5,0,0
2,3,2,5,459,6,0,0
2,2,2,3,459,7,0,0
1,3,2,2,459,8,0,0
2,3,2,0,459,9,0,0
1,3,2,-2,459,10,0,0
1,2,2,2,459,11,0,0
2,3,2,0,459,12,0,0
1,3,2,2,459,13,0,0
1,2,2,4,459,14,0,0
1,2,2,4,459,15,0,0
1,2,2,4,459,16,0,0
1,2,1,-1,459,17,0,0
1,2,2,2,459,18,0,0
1,2,2,5,459,19,0,0
1,2,2,5,459,20,0,0
1,2,2,5,459,21,0,0
1,2,2,5,459,22,0,0
1,2,2,4,459,23,0,0
1,2,2,4,459,24,0,0
1,3,2,3,459,25,0,0
2,3,2,2,459,26,0,0
1,2,2,-2,459,27,0,0
2,3,2,4,459,28,0,0
2,2,1,5,459,29,0,0
2,3,1,-1,459,30,0,0
1,2,1,4,459,31,0,0
1,2,1,2,459,32,0,0
2,3,2,-1,459,33,0,0
1,2,1,3,459,34,0,0
1,3,1,3,459,35,0,0
2,3,1,2,459,36,0,0
2,2,1,4,459,37,0,0
1,2,1,4,459,38,0,0
1,2,1,0,459,39,0,0
1,2,1,1,459,40,0,0
2,2,1,2,459,41,0,0
1,3,2,2,459,42,0,0
1,2,1,4,459,43,0,0
1,3,2,-1,459,44,0,0
1,3,1,4,459,45,0,0
1,2,1,5,459,46,0,0
2,2,1,5,459,47,0,0
1,2,1,4,459,48,0,0
1,3,1,-3,459,49,0,0
2,3,1,-5,459,50,0,0
1,2,1,3,459,51,0,0
1,2,1,5,459,52,0,0
1,2,1,3,459,53,0,0
1,2,1,4,459,54,0,0
1,3,1,-1,459,55,0,0
1,3,2,-1,459,56,0,0
1,2,1,2,459,57,0,0
2,3,2,1,459,58,0,0
1,2,1,-1,459,59,0,0
2,2,1,-2,459,60,0,0
1,2,1,-4,459,61,0,0
2,3,1,-4,459,62,0,0
2,3,2,-2,459,63,0,0
2,2,2,0,459,64,0,0
1,3,2,-5,459,65,0,0
2,3,2,-4,459,66,0,0
1,2,2,-4,459,67,0,0
2,2,1,3,459,68,0,0
2,3,1,-3,459,69,0,0
1,3,1,-4,459,70,0,0
1,3,2,-4,459,71,0,0
1,2,1,-2,459,72,0,0
1,3,1,-2,459,73,0,0
2,3,1,-3,459,74,0,0
1,2,1,4,459,75,0,0
1,3,1,-2,459,76,0,0
1,2,1,4,459,77,0,0
1,2,1,3,459,78,0,0
1,2,1,2,459,79,0,0
1,3,1,-2,459,80,0,0
1,2,1,4,459,81,0,0
1,2,1,4,459,82,0,0
1,2,1,5,459,83,0,0
1,2,1,4,459,84,0,0
1,2,1,5,459,85,0,0
1,2,1,2,459,86,0,0
1,3,1,-1,459,87,0,0
1,2,1,-1,459,88,0,0
2,3,1,1,459,89,0,0
2,3,1,2,459,90,0,0
2,2,1,-2,459,91,0,0
2,2,1,-5,459,92,0,0
2,3,1,1,459,93,0,0
1,2,2,3,459,94,0,0
1,3,2,-4,459,95,0,0
2,3,1,5,459,96,0,0
2,3,1,2,459,97,0,0
1,2,2,3,459,98,0,0
2,3,1,-3,459,99,0,0
1,2,2,-3,459,100,0,0
1,2,1,-3,459,101,0,0
2,3,1,-5,459,102,0,0
1,2,1,-3,459,103,0,0
1,2,1,-2,459,104,0,0
1,3,1,-3,459,105,0,0
1,2,1,1,459,106,0,0
1,3,1,-2,459,107,0,0
1,2,1,3,459,108,0,0
1,2,1,4,459,109,0,0
1,2,1,2,459,110,0,0
1,3,1,-1,459,111,0,0
1,2,2,-4,459,112,0,0
1,2,1,3,459,113,0,0
1,2,1,3,459,114,0,0
1,2,1,5,459,115,0,0
1,2,1,5,459,116,0,0
1,2,1,4,459,117,0,0
1,2,1,5,459,118,0,0
1,2,1,5,459,119,0,0
1,3,1,2,459,120,0,0
1,3,1,2,459,121,0,0
1,2,1,2,459,122,0,0
1,3,1,1,459,123,0,0
1,2,1,1,459,124,0,0
2,2,1,2,459,125,0,0
1,2,1,4,459,126,0,0
1,2,1,3,459,127,0,0
1,3,1,0,459,128,0,0
1,3,1,-4,459,129,0,0
2,3,1,-5,459,130,0,0
1,3,2,1,459,131,0,0
1,3,2,1,459,132,0,0
1,2,2,1,459,133,0,0
2,3,2,1,459,134,0,0
1,2,1,-4,459,135,0,0
2,3,2,0,459,136,0,0
1,2,2,-5,459,137,0,0
2,3,2,0,459,138,0,0
1,2,2,-4,459,139,0,0
2,2,2,-2,459,140,0,0
2,3,2,5,459,141,0,0
2,3,2,5,459,142,0,0
2,3,2,4,459,143,0,0
2,3,2,3,459,144,0,0
2,3,2,1,459,145,0,0
1,2,2,4,459,146,0,0
1,2,2,4,459,147,0,0
1,3,2,3,459,148,0,0
1,2,2,4,459,149,0,0
1,2,2,3,459,150,0,0
2,2,2,1,459,151,0,0
2,3,2,5,459,152,0,0
2,3,2,1,459,153,0,0
1,2,2,-2,459,154,0,0
2,3,2,3,459,155,0,0
2,2,2,-2,459,156,0,0
1,2,1,-5,459,157,0,0
2,3,2,3,459,158,0,0
2,3,2,2,459,159,0,0
2,3,2,3,459,160,0,0
2,3,2,2,459,161,0,0
2,3,2,3,459,162,0,0
2,3,2,1,459,163,0,0
2,3,2,0,459,164,0,0
1,2,1,-3,459,165,0,0
1,2,2,3,459,166,0,0
1,2,2,2,459,167,0,0
1,2,2,1,459,168,0,0
1,3,2,3,459,169,0,0
2,2,2,1,459,170,0,0
1,2,2,1,459,171,0,0
2,3,2,0,459,172,0,0
2,3,2,0,459,173,0,0
1,2,2,3,459,174,0,0
1,3,2,-5,459,175,0,0
1,2,2,-1,459,176,0,0
2,3,2,-5,459,177,0,0
1,2,2,2,459,178,0,0
1,2,2,2,459,179,0,0
1,3,2,-2,459,180,0,0
1,2,2,3,459,181,0,0
1,2,2,5,459,182,0,0
1,2,2,4,459,183,0,0
1,2,2,3,459,184,0,0
1,3,2,-4,459,185,0,0
1,2,2,2,459,186,0,0
1,2,2,0,459,187,0,0
1,3,2,-4,459,188,0,0
1,2,2,1,459,189,0,0
1,2,2,-1,459,190,0,0
2,3,2,-4,459,191,0,0
1,2,2,-3,459,192,0,0
1,2,1,-5,459,193,0,0
1,3,1,3,459,194,0,0
2,3,1,4,459,195,0,0
2,3,1,4,459,196,0,0
2,3,1,5,459,197,0,0
2,2,1,4,459,198,0,0
2,2,1,3,459,199,0,0
2,2,1,5,459,200,0,0
2,2,1,4,459,201,0,0
1,3,1,-5,459,202,0,0
1,2,1,1,459,203,0,0
2,2,1,3,459,204,0,0
2,3,1,0,459,205,0,0
1,2,1,3,459,206,0,0
1,3,1,1,459,207,0,0
1,2,1,1,459,208,0,0
1,2,1,3,459,209,0,0
2,3,1,2,459,210,0,0
1,2,1,2,459,211,0,0
1,2,1,3,459,212,0,0
2,2,1,4,459,213,0,0
1,2,1,4,459,214,0,0
2,2,1,4,459,215,0,0
2,3,1,2,459,216,0,0
2,3,1,5,459,217,0,0
2,3,1,5,459,218,0,0
2,3,1,3,459,219,0,0
1,2,1,5,459,220,0,0
1,2,1,3,459,221,0,0
1,2,1,1,459,222,0,0
2,3,1,3,459,223,0,0
2,3,1,3,459,224,0,0
1,2,1,5,459,225,0,0
1,2,1,1,459,226,0,0
2,3,1,-1,459,227,0,0
1,2,1,4,459,228,0,0
1,2,1,4,459,229,0,0
1,3,1,2,459,230,0,0
1,2,1,3,459,231,0,0
2,2,1,1,459,232,0,0
2,3,1,-1,459,233,0,0
1,2,1,4,459,234,0,0
1,2,1,4,459,235,0,0
1,2,1,4,459,236,0,0
1,2,1,3,459,237,0,0
1,3,1,2,459,238,0,0
1,2,1,1,459,239,0,0
2,3,1,4,459,240,0,0
2,3,1,2,459,241,0,0
2,2,1,3,459,242,0,0
1,2,1,4,459,243,0,0
1,2,1,5,459,244,0,0
1,2,1,4,459,245,0,0
1,2,1,4,459,246,0,0
1,3,1,-2,459,247,0,0
2,2,1,1,459,248,0,0
1,2,1,3,459,249,0,0
1,2,1,2,459,250,0,0
1,2,2,3,354,1,0,0
1,3,2,-1,354,2,0,0
2,2,1,0,354,3,0,0
2,2,2,1,354,4,0,0
1,2,2,2,354,5,0,0
1,2,2,3,354,6,0,0
1,2,2,5,354,7,0,0
1,2,2,3,354,8,0,0
1,2,2,4,354,9,0,0
1,2,2,4,354,10,0,0
1,2,2,3,354,11,0,0
2,3,2,3,354,12,0,0
2,2,2,3,354,13,0,0
2,3,2,1,354,14,0,0
1,2,1,0,354,15,0,0
1,2,2,1,354,16,0,0
2,3,2,2,354,17,0,0
1,3,2,2,354,18,0,0
1,3,1,4,354,19,0,0
1,2,1,-2,354,20,0,0
1,2,1,1,354,21,0,0
2,2,2,-1,354,22,0,0
1,2,2,-2,354,23,0,0
1,2,1,4,354,24,0,0
1,2,1,4,354,25,0,0
1,2,1,2,354,26,0,0
2,2,1,2,354,27,0,0
2,3,1,4,354,28,0,0
1,2,1,4,354,29,0,0
1,2,1,4,354,30,0,0
1,2,1,4,354,31,0,0
1,2,1,-1,354,32,0,0
2,3,1,1,354,33,0,0
2,2,1,-4,354,34,0,0
2,3,2,5,354,35,0,0
2,3,2,4,354,36,0,0
2,3,2,2,354,37,0,0
2,3,2,3,354,38,0,0
2,3,2,5,354,39,0,0
2,2,2,1,354,40,0,0
1,2,1,-4,354,41,0,0
2,3,2,0,354,42,0,0
2,3,1,2,354,43,0,0
2,3,1,3,354,44,0,0
2,2,1,-2,354,45,0,0
1,2,2,-5,354,46,0,0
2,2,1,-2,354,47,0,0
1,3,1,0,354,48,0,0
2,2,2,-2,354,49,0,0
2,3,1,-2,354,50,0,0
2,3,2,4,354,51,0,0
2,3,2,4,354,52,0,0
2,3,2,1,354,53,0,0
2,3,2,-2,354,54,0,0
1,2,1,1,354,55,0,0
1,2,1,0,354,56,0,0
2,2,1,-1,354,57,0,0
1,2,1,0,354,58,0,0
1,2,1,0,354,59,0,0
2,2,2,-1,354,60,0,0
1,2,1,2,354,61,0,0
1,2,1,2,354,62,0,0
1,2,1,2,354,63,0,0
1,2,2,2,354,64,0,0
1,3,2,0,354,65,0,0
1,2,1,4,354,66,0,0
1,2,1,2,354,67,0,0
2,3,2,0,354,68,0,0
1,2,1,3,354,69,0,0
1,2,1,1,354,70,0,0
2,3,2,0,354,71,0,0
1,2,1,2,354,72,0,0
1,2,1,2,354,73,0,0
1,2,1,4,354,74,0,0
1,3,1,3,354,75,0,0
1,2,1,3,354,76,0,0
1,3,1,2,354,77,0,0
1,2,1,3,354,78,0,0
1,3,1,2,354,79,0,0
1,2,1,5,354,80,0,0
1,2,1,4,354,81,0,0
1,2,1,1,354,82,0,0
2,3,1,-4,354,83,0,0
1,2,1,1,354,84,0,0
1,2,1,-2,354,85,0,0
1,2,1,1,354,86,0,0
1,2,2,-1,354,87,0,0
1,2,1,0,354,88,0,0
2,3,2,4,354,89,0,0
2,3,2,5,354,90,0,0
2,2,2,-3,354,91,0,0
2,3,2,2,354,92,0,0
2,3,2,1,354,93,0,0
1,2,2,-3,354,94,0,0
1,2,1,-1,354,95,0,0
1,2,2,-4,354,96,0,0
2,3,2,0,354,97,0,0
2,2,1,-1,354,98,0,0
2,3,2,-2,354,99,0,0
1,2,1,-3,354,100,0,0
1,2,1,-4,354,101,0,0
2,3,2,0,354,102,0,0
2,3,1,-4,354,103,0,0
2,3,2,2,354,104,0,0
2,3,2,2,354,105,0,0
2,3,2,2,354,106,0,0
2,3,2,2,354,107,0,0
2,3,2,5,354,108,0,0
2,2,2,2,354,109,0,0
2,2,2,0,354,110,0,0
2,3,2,1,354,111,0,0
2,3,2,2,354,112,0,0
2,3,2,1,354,113,0,0
2,2,1,3,354,114,0,0
2,3,2,3,354,115,0,0
2,3,2,3,354,116,0,0
1,2,2,-3,354,117,0,0
2,2,2,-3,354,118,0,0
2,3,2,2,354,119,0,0
2,3,2,3,354,120,0,0
2,3,1,1,354,121,0,0
2,3,2,-1,354,122,0,0
2,3,1,0,354,123,0,0
2,2,1,5,354,124,0,0
1,2,1,2,354,125,0,0
2,2,1,4,354,126,0,0
2,3,1,-1,354,127,0,0
2,2,1,4,354,128,0,0
1,3,1,3,354,129,0,0
1,2,1,0,354,130,0,0
1,3,2,-1,354,131,0,0
1,2,1,-2,354,132,0,0
2,2,1,-1,354,133,0,0
2,3,2,1,354,134,0,0
2,2,2,-1,354,135,0,0
2,3,1,4,354,136,0,0
2,3,1,5,354,137,0,0
2,2,1,2,354,138,0,0
1,2,1,1,354,139,0,0
2,3,1,1,354,140,0,0
2,3,2,2,354,141,0,0
1,2,1,1,354,142,0,0
2,3,1,2,354,143,0,0
2,3,2,2,354,144,0,0
2,2,2,1,354,145,0,0
1,3,2,3,354,146,0,0
2,3,2,3,354,147,0,0
2,3,1,2,354,148,0,0
2,3,2,5,354,149,0,0
2,2,1,-4,354,150,0,0
1,2,1,-4,354,151,0,0
2,3,2,5,354,152,0,0
2,2,2,1,354,153,0,0
2,3,1,4,354,154,0,0
2,3,2,2,354,155,0,0
2,2,2,-3,354,156,0,0
1,3,2,1,354,157,0,0
2,3,1,3,354,158,0,0
2,3,1,3,354,159,0,0
2,3,1,3,354,160,0,0
2,2,2,2,354,161,0,0
2,3,1,4,354,162,0,0
2,3,1,4,354,163,0,0
2,3,1,3,354,164,0,0
2,2,2,3,354,165,0,0
2,2,1,-5,354,166,0,0
2,3,2,-5,354,167,0,0
2,3,1,2,354,168,0,0
2,3,1,2,354,169,0,0
2,3,1,4,354,170,0,0
1,2,2,-1,354,171,0,0
2,3,1,3,354,172,0,0
1,3,1,4,354,173,0,0
2,2,1,-2,354,174,0,0
1,3,1,3,354,175,0,0
1,2,2,-5,354,176,0,0
1,2,1,1,354,177,0,0
2,2,1,1,354,178,0,0
1,2,1,-3,354,179,0,0
2,3,1,4,354,180,0,0
2,2,1,-4,354,181,0,0
2,2,2,-2,354,182,0,0
1,2,1,-3,354,183,0,0
2,3,1,5,354,184,0,0
2,3,1,2,354,185,0,0
2,3,1,5,354,186,0,0
2,3,1,3,354,187,0,0
2,3,1,4,354,188,0,0
2,2,1,-4,354,189,0,0
2,3,1,4,354,190,0,0
2,3,1,5,354,191,0,0
2,3,1,4,354,192,0,0
2,3,1,4,354,193,0,0
2,3,1,1,354,194,0,0
2,3,1,1,354,195,0,0
2,3,1,-1,354,196,0,0
1,2,2,-5,354,197,0,0
1,2,1,1,354,198,0,0
2,3,2,2,354,199,0,0
1,2,1,2,354,200,0,0
1,2,1,3,354,201,0,0
1,2,1,3,354,202,0,0
1,2,1,3,354,203,0,0
1,3,2,4,354,204,0,0
1,2,1,4,354,205,0,0
1,2,1,4,354,206,0,0
2,2,1,4,354,207,0,0
1,2,1,5,354,208,0,0
2,2,2,-5,354,209,0,0
1,2,1,2,354,210,0,0
2,2,1,0,354,211,0,0
1,3,2,-4,354,212,0,0
1,3,1,3,354,213,0,0
2,2,1,-4,354,214,0,0
1,2,1,-3,354,215,0,0
2,3,1,2,354,216,0,0
1,2,1,0,354,217,0,0
2,2,1,0,354,218,0,0
1,2,1,-3,354,219,0,0
1,2,1,-3,354,220,0,0
2,2,1,-3,354,221,0,0
2,3,1,-4,354,222,0,0
1,2,2,-1,354,223,0,0
1,2,2,1,354,224,0,0
1,2,2,3,354,225,0,0
1,2,2,3,354,226,0,0
1,2,2,4,354,227,0,0
1,2,2,2,354,228,0,0
1,2,2,4,354,229,0,0
1,3,2,3,354,230,0,0
1,2,2,4,354,231,0,0
1,2,2,4,354,232,0,0
1,2,2,3,354,233,0,0
1,2,2,5,354,234,0,0
1,3,2,0,354,235,0,0
1,2,2,4,354,236,0,0
1,2,2,4,354,237,0,0
1,2,2,5,354,238,0,0
1,2,2,4,354,239,0,0
1,2,2,2,354,240,0,0
1,2,2,1,354,241,0,0
1,2,2,0,354,242,0,0
1,2,2,0,354,243,0,0
2,3,1,2,354,244,0,0
1,2,2,-3,354,245,0,0
1,2,2,-1,354,246,0,0
2,3,1,-1,354,247,0,0
1,2,2,0,354,248,0,0
1,3,2,5,354,249,0,0
1,3,2,4,354,250,0,0
1,2,1,-5,279,1,0,0
1,2,2,2,279,2,0,0
1,2,2,4,279,3,0,0
1,2,1,0,279,4,0,0
1,2,2,3,279,5,0,0
1,3,2,3,279,6,0,0
2,3,1,1,279,7,0,0
1,2,1,-3,279,8,0,0
2,3,2,4,279,9,0,0
2,3,1,3,279,10,0,0
2,3,2,3,279,11,0,0
2,3,1,4,279,12,0,0
1,2,2,-3,279,13,0,0
2,2,2,-4,279,14,0,0
2,3,1,5,279,15,0,0
2,3,1,4,279,16,0,0
2,3,1,4,279,17,0,0
1,2,2,-5,279,18,0,0
2,3,1,1,279,19,0,0
1,2,2,-5,279,20,0,0
1,2,1,-5,279,21,0,0
1,2,1,-3,279,22,0,0
2,3,1,4,279,23,0,0
2,2,1,0,279,24,0,0
2,3,2,2,279,25,0,0
1,3,1,4,279,26,0,0
1,2,1,-5,279,27,0,0
1,2,1,-3,279,28,0,0
2,2,1,-3,279,29,0,0
2,3,1,4,279,30,0,0
2,3,2,4,279,31,0,0
2,3,2,3,279,32,0,0
2,3,1,5,279,33,0,0
2,3,2,2,279,34,0,0
2,2,2,2,279,35,0,0
2,3,2,-2,279,36,0,0
2,3,1,5,279,37,0,0
2,3,2,-5,279,38,0,0
2,3,2,-5,279,39,0,0
2,3,1,3,279,40,0,0
1,2,2,5,279,41,0,0
2,2,1,-3,279,42,0,0
1,2,2,1,279,43,0,0
2,3,1,2,279,44,0,0
2,3,2,2,279,45,0,0
1,2,2,5,279,46,0,0
2,3,1,0,279,47,0,0
2,3,2,-5,279,48,0,0
1,2,2,4,279,49,0,0
1,2,2,5,279,50,0,0
1,3,2,0,279,51,0,0
2,3,1,0,279,52,0,0
2,3,1,-4,279,53,0,0
1,3,2,0,279,54,0,0
1,3,1,-4,279,55,0,0
1,2,1,4,279,56,0,0
1,2,2,4,279,57,0,0
1,2,1,4,279,58,0,0
1,2,1,4,279,59,0,0
1,3,1,1,279,60,0,0
1,3,1,1,279,61,0,0
1,3,1,1,279,62,0,0
1,2,2,-2,279,63,0,0
2,2,2,-3,279,64,0,0
