Action1,S2,Action2,Re,subject,round,rt2
2,3,1,0,545,30,1
1,2,2,1,545,31,1
2,3,2,1,545,32,1
1,2,2,0,545,33,1
1,2,1,0,545,34,1
2,3,2,1,545,35,1
2,3,2,1,545,36,1
2,3,2,1,545,37,1
2,3,2,0,545,38,1
2,2,2,1,545,39,1
1,2,2,0,545,40,1
2,3,1,0,545,41,1
2,2,1,1,545,42,1
2,3,2,1,545,43,1
1,2,1,0,545,44,1
2,3,2,1,545,45,1
1,2,1,1,545,46,1
2,3,2,0,545,47,1
1,2,1,0,545,48,1
1,2,1,0,545,49,1
2,3,1,0,545,50,1
1,3,2,1,545,51,1
2,2,2,1,545,52,1
2,3,2,1,545,53,1
2,3,2,1,545,54,1
1,2,1,1,545,55,1
2,3,2,1,545,56,1
1,2,2,0,545,57,1
2,3,2,1,545,58,1
2,3,2,0,545,59,1
1,2,1,1,545,60,1
1,2,1,0,545,61,1
1,2,2,0,545,62,1
1,3,2,1,545,63,1
1,3,2,0,545,64,1
2,3,2,0,545,65,1
1,2,1,0,545,66,1
1,2,1,0,545,67,1
2,3,2,0,545,68,1
1,2,2,0,545,69,1
1,2,1,0,545,70,1
1,3,1,0,545,71,1
2,3,2,1,545,72,1
2,3,2,1,545,73,1
1,2,2,0,545,74,1
1,3,2,1,545,75,1
2,3,2,1,545,76,1
1,2,1,1,545,77,1
1,2,1,1,545,78,1
2,3,2,1,545,79,1
2,3,2,0,545,80,1
1,2,1,1,545,81,1
1,2,1,1,545,82,1
1,3,2,1,545,83,1
1,2,1,1,545,84,1
1,2,1,1,545,85,1
1,2,1,1,545,86,1
1,2,1,0,545,87,1
2,3,2,0,545,88,1
1,2,1,1,545,89,1
1,2,1,1,545,90,1
1,3,2,1,545,91,1
1,2,1,1,545,92,1
1,2,1,1,545,93,1
1,2,1,1,545,94,1
1,3,1,1,545,95,1
1,2,1,1,545,96,1
1,2,1,1,545,97,1
1,2,1,1,545,98,1
2,3,2,1,545,99,1
1,2,1,0,545,100,1
2,3,2,0,545,101,1
2,2,1,0,545,102,1
2,2,1,1,545,103,1
2,3,1,1,545,104,1
1,2,1,1,545,105,1
2,3,1,1,545,106,1
1,2,1,1,545,107,1
2,3,1,1,545,108,1
1,2,1,1,545,109,1
2,3,1,0,545,110,1
1,3,2,1,545,111,1
1,2,1,1,545,112,1
2,3,2,0,545,113,1
1,2,1,1,545,114,1
1,2,1,0,545,115,1
2,3,2,1,545,116,1
2,3,2,0,545,117,1
2,3,1,0,545,118,1
1,2,2,0,545,119,1
1,2,1,1,545,120,1
1,2,1,1,545,121,1
1,2,1,0,545,122,1
1,3,1,1,545,123,1
1,3,1,0,545,124,1
2,3,2,0,545,125,1
1,2,1,1,281,1,1
1,2,1,1,281,2,1
2,2,1,1,281,3,1
1,2,1,0,281,4,1
1,2,1,1,281,5,1
1,2,1,0,281,6,1
2,3,1,0,281,7,1
1,2,1,1,281,8,1
1,2,1,0,281,9,1
2,3,1,0,281,10,1
1,3,1,0,281,11,1
2,2,1,1,281,12,1
1,2,1,1,281,13,1
2,2,1,1,281,14,1
1,3,2,0,281,15,1
2,3,1,1,281,16,1
1,2,1,0,281,17,1
2,3,1,0,281,18,1
1,2,1,1,281,19,1
2,3,1,0,281,20,1
1,2,1,1,281,21,1
1,3,1,0,281,22,1
2,2,1,1,281,23,1
1,2,1,1,281,24,1
1,2,1,0,281,25,1
2,3,1,1,281,26,1
1,2,1,0,281,27,1
1,2,1,0,281,28,1
2,2,1,1,281,29,1
1,2,1,0,281,30,1
2,3,1,0,281,31,1
1,2,1,0,281,32,1
2,3,1,0,281,33,1
1,2,1,1,281,34,1
2,3,1,0,281,35,1
1,2,1,0,281,36,1
2,3,1,1,281,37,1
1,2,1,0,281,38,1
2,3,1,0,281,39,1
1,3,1,1,281,40,1
2,2,1,0,281,41,1
1,2,1,1,281,42,1
1,2,1,1,281,43,1
1,2,1,0,281,44,1
1,2,1,1,281,45,1
2,3,1,1,281,46,1
2,3,1,0,281,47,1
1,2,1,0,281,48,1
1,3,1,0,281,49,1
2,3,1,1,281,50,1
2,3,1,0,281,51,1
2,3,1,1,281,52,1
1,2,1,1,281,53,1
2,3,1,1,281,54,1
1,2,1,0,281,55,1
2,3,1,0,281,56,1
2,2,1,1,281,57,1
1,2,1,1,281,58,1
2,2,1,0,281,59,1
1,3,1,1,281,60,1
1,2,1,1,281,61,1
1,2,1,0,281,62,1
1,2,1,1,281,63,1
2,3,1,0,281,64,1
1,2,1,1,281,65,1
1,2,1,0,281,66,1
2,3,1,1,281,67,1
1,3,1,1,281,68,1
2,3,1,0,281,69,1
1,3,1,1,281,70,1
2,2,1,0,281,71,1
1,2,1,1,281,72,1
1,2,1,0,281,73,1
1,2,1,1,281,74,1
2,3,1,0,281,75,1
1,2,1,1,281,76,1
2,3,1,0,281,77,1
1,2,1,1,281,78,1
1,2,1,1,281,79,1
1,2,1,1,281,80,1
1,2,1,0,281,81,1
1,3,1,0,281,82,1
1,2,1,1,281,83,1
2,3,2,1,281,84,1
1,2,1,1,281,85,1
1,3,2,0,281,86,1
2,2,1,1,281,87,1
1,3,2,0,281,88,1
2,3,1,0,281,89,1
2,2,1,1,281,90,1
1,2,1,1,281,91,1
2,3,2,0,281,92,1
2,3,1,0,281,93,1
1,2,1,1,281,94,1
1,2,1,1,281,95,1
1,3,2,0,281,96,1
1,2,1,1,281,97,1
