"subject","version","rt1","key1","Action1","rt2","key2","Action2","Re","common","S2","score","practice","reverse_mapping_1","reverse_mapping_2","rews1a1","rews1a2","rews2a1","rews2a2","timeouts","round","time_elapsed","stamp"
"97","dez_2step_v1",477,70,1,437,70,1,4,1,2,239,0,0,0,4,1,4,4,0,94,892128,"8/1/16 15:07"
"97","dez_2step_v1",464,70,1,391,70,1,4,1,2,243,0,0,0,4,1,1,2,0,95,897709,"8/1/16 15:07"
"97","dez_2step_v1",57,70,1,898,70,1,2,1,2,245,0,0,0,2,1,0,2,0,96,903365,"8/1/16 15:07"
"97","dez_2step_v1",496,70,1,598,70,1,2,1,2,247,0,0,0,2,2,1,4,0,97,909323,"8/1/16 15:07"
"97","dez_2step_v1",366,70,1,243,70,1,2,1,2,249,0,0,0,2,1,2,4,0,98,914747,"8/1/16 15:07"
"97","dez_2step_v1",451,70,1,678,74,2,3,1,2,252,0,0,0,2,3,4,4,0,99,920616,"8/1/16 15:07"
"97","dez_2step_v1",601,70,1,508,74,2,2,1,2,254,0,0,0,-2,2,3,4,0,100,926616,"8/1/16 15:07"
"97","dez_2step_v1",360,70,1,1124,70,1,3,0,3,257,0,0,0,0,5,3,3,0,101,933009,"8/1/16 15:07"
"97","dez_2step_v1",485,70,1,702,74,2,5,1,2,262,0,0,0,0,5,4,3,0,102,938933,"8/1/16 15:07"
"97","dez_2step_v1",524,70,1,583,74,2,4,1,2,266,0,0,0,1,4,4,3,0,103,944857,"8/1/16 15:07"
"97","dez_2step_v1",631,70,1,444,74,2,3,1,2,269,0,0,0,1,3,5,4,0,104,950767,"8/1/16 15:07"
"97","dez_2step_v1",560,70,1,559,74,2,4,1,2,273,0,0,0,1,4,4,5,0,105,956655,"8/1/16 15:07"
"97","dez_2step_v1",316,70,1,510,74,2,4,1,2,277,0,0,0,2,4,1,5,0,106,962198,"8/1/16 15:07"
"97","dez_2step_v1",368,70,1,469,74,2,3,1,2,280,0,0,0,4,3,0,5,0,107,968171,"8/1/16 15:07"
"97","dez_2step_v1",392,70,1,607,74,2,4,1,2,284,0,0,0,3,4,3,4,0,108,973956,"8/1/16 15:07"
"97","dez_2step_v1",56,70,1,114,70,1,2,1,2,286,0,0,0,2,4,4,3,0,109,978872,"8/1/16 15:07"
"97","dez_2step_v1",426,70,1,495,74,2,4,1,2,290,0,0,0,-2,4,5,3,0,110,984591,"8/1/16 15:07"
"97","dez_2step_v1",393,70,1,508,74,2,1,1,2,291,0,0,0,-2,1,5,4,0,111,990358,"8/1/16 15:07"
"97","dez_2step_v1",269,70,1,423,70,1,0,1,2,291,0,0,0,0,1,5,4,0,112,995780,"8/1/16 15:07"
"97","dez_2step_v1",506,70,1,481,74,2,2,1,2,293,0,0,0,1,2,4,4,0,113,1001658,"8/1/16 15:07"
"97","dez_2step_v1",446,70,1,541,74,2,-1,1,2,292,0,0,0,0,-1,1,4,0,114,1007406,"8/1/16 15:07"
"97","dez_2step_v1",448,70,1,527,70,1,-1,1,2,291,0,0,0,-1,1,2,5,0,115,1013119,"8/1/16 15:07"
"97","dez_2step_v1",355,70,1,438,74,2,0,0,3,291,0,0,0,-2,-1,-1,0,0,116,1018705,"8/1/16 15:07"
"97","dez_2step_v1",423,70,1,904,74,2,1,1,2,292,0,0,0,0,1,1,-1,0,117,1024718,"8/1/16 15:07"
"97","dez_2step_v1",401,70,1,457,74,2,-1,1,2,291,0,0,0,-1,-1,1,0,0,118,1030408,"8/1/16 15:07"
